StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-1.12118	0.00706304	0.0276933	2.50977e-05	0.0401263
1	4	-1.21019	0.00713094	0.0682987	6.17951e-05	0.238618
2	4	-1.12533	0.0071171	0.0564755	5.15471e-05	0.166691
3	4	-1.32122	0.00717054	0.0631655	5.66787e-05	0.198534
4	4	-1.15909	0.00714136	0.0567012	5.17083e-05	0.166597
5	4	-1.34036	0.00711559	0.0716801	6.36752e-05	0.25445
6	4	-1.11692	0.00708414	0.0567431	5.16065e-05	0.168633
7	4	-1.31832	0.00713392	0.038521	3.44009e-05	0.0738952
8	4	-1.07551	0.0071171	0.056119	5.15471e-05	0.166691
9	4	-1.39833	0.00711842	0.0496107	4.37747e-05	0.120171
10	4	-1.16128	0.00709298	0.0575373	5.21009e-05	0.171451
11	4	-1.20853	0.00715693	0.049579	4.50308e-05	0.125801
12	4	-1.14749	0.00706901	0.0589798	5.33194e-05	0.180783
13	4	-1.22908	0.00714136	0.0572021	5.17083e-05	0.166597
14	4	-1.20504	0.0071171	0.0570461	5.15471e-05	0.166691
15	4	-1.29056	0.00711559	0.0712394	6.36752e-05	0.25445
16	4	-1.201	0.00709298	0.0578257	5.21009e-05	0.171451
17	4	-1.18499	0.00713989	0.0686744	6.24103e-05	0.242782
18	4	-1.13522	0.00706911	0.0384444	3.48092e-05	0.0770535
19	4	-1.30981	0.00710826	0.0548008	4.88148e-05	0.149861
20	4	-1.06917	0.00705383	0.0642933	5.85778e-05	0.219134
21	4	-1.13522	0.00706911	0.0384444	3.48092e-05	0.0770535
22	4	-1.14437	0.00703014	0.0655563	5.89621e-05	0.223517
23	4	-1.29038	0.00709298	0.0584746	5.21009e-05	0.171451
24	4	-1.19107	0.00709298	0.0577536	5.21009e-05	0.171451
25	4	-1.18613	0.00710664	0.0716616	6.48123e-05	0.264283
26	4	-1.19702	0.00704663	0.0470132	4.21031e-05	0.113445
27	4	-1.24653	0.00714589	0.0692044	6.24611e-05	0.24277
28	4	-1.11483	0.0071097	0.038221	3.48958e-05	0.0765554
29	4	-1.26059	0.00709298	0.0582583	5.21009e-05	0.171451
30	4	-1.21904	0.00700659	0.0674768	5.99204e-05	0.232395
31	4	-1.27837	0.0070599	0.0580566	5.1564e-05	0.169513
