StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-0.630016	0.00660197	0.0532866	4.81352e-05	0.168922
1	4	-0.4533	0.00663362	0.0585186	5.44124e-05	0.213791
2	4	-0.795538	0.00665332	0.0736885	6.56162e-05	0.30904
3	4	-0.520053	0.00665484	0.0539176	4.98349e-05	0.178195
4	4	-0.557668	0.00665734	0.0455077	4.18619e-05	0.125648
5	4	-0.473786	0.00665734	0.0449876	4.18619e-05	0.125648
6	4	-0.670392	0.00657364	0.0526525	4.71016e-05	0.163143
7	4	-0.104618	0.00626957	0.306166	0.000282686	6.43466
8	4	-0.700796	0.00664124	0.0747203	6.72559e-05	0.325856
9	4	-0.1886	0.00635669	0.312554	0.000289074	6.54513
10	4	-0.77301	0.00669216	0.0400577	3.59847e-05	0.0918825
11	4	-0.137897	0.00633824	0.310484	0.000288421	6.55356
12	4	-0.638101	0.00669086	0.0528641	4.83438e-05	0.165892
13	4	-0.61838	0.00668777	0.105659	9.68378e-05	0.666038
14	4	-0.70307	0.00665607	0.0580342	5.23373e-05	0.196466
15	3	-11.1733	0.0228116	3.03382	0.00380329	27.8212
16	4	-0.609022	0.00676487	0.0847062	7.86284e-05	0.429217
17	4	-0.0839645	0.00636087	0.329829	0.0003099	7.50771
18	4	-0.980247	0.00661526	0.0501681	4.33584e-05	0.136511
19	4	-0.19944	0.00637525	0.323357	0.000299475	6.98183
20	4	-0.786759	0.0066496	0.0441851	3.93684e-05	0.111385
21	4	-0.227294	0.00629576	0.350305	0.000319119	8.12339
22	4	-0.793773	0.00664124	0.0756496	6.72559e-05	0.325856
23	4	0.0629522	0.00636089	0.312921	0.000300428	7.05776
24	4	-0.878372	0.00661526	0.0495087	4.33584e-05	0.136511
25	4	-0.680774	0.0065747	0.0601047	5.3702e-05	0.211995
26	4	-0.875616	0.00659439	0.051513	4.49876e-05	0.147894
27	4	-0.473198	0.0066305	0.0230886	2.13995e-05	0.0331025
28	4	-0.823997	0.0066496	0.0444028	3.93684e-05	0.111385
29	4	-0.580188	0.00659439	0.0495241	4.49876e-05	0.147894
30	4	-1.42954	0.00659439	0.0552476	4.49876e-05	0.147894
31	4	-0.685875	0.00662975	0.0316635	2.85078e-05	0.0587586
