StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-0.543087	0.00687955	0.0487467	4.64303e-05	0.144743
1	4	-0.444319	0.00699947	0.0458964	4.50854e-05	0.131844
2	4	-0.458218	0.00687662	0.0739432	7.12248e-05	0.340858
3	4	-0.643974	0.00708233	0.0643044	6.21972e-05	0.245062
4	4	-0.639401	0.00687955	0.0493879	4.64303e-05	0.144743
5	4	-0.30778	0.00703014	0.0586322	5.89621e-05	0.223517
6	4	-0.541051	0.0068869	0.0300782	2.86875e-05	0.0551411
7	4	-0.405244	0.00706901	0.053454	5.33194e-05	0.180783
8	4	-0.764649	0.00689088	0.0771026	7.1399e-05	0.341111
9	4	-0.603046	0.00703014	0.0610736	5.89621e-05	0.223517
10	4	-0.744469	0.0069727	0.0781689	7.34425e-05	0.352493
11	4	-0.555139	0.00702416	0.0174368	1.69294e-05	0.0184606
12	4	-0.612651	0.00699164	0.0681609	6.5359e-05	0.277671
13	4	-0.677357	0.00700686	0.0389141	3.7071e-05	0.0889511
14	4	-0.852939	0.0069237	0.0607312	5.58523e-05	0.206777
15	4	-0.885586	0.00701356	0.0815709	7.56676e-05	0.369824
16	4	-0.627972	0.00689395	0.044202	4.17062e-05	0.116302
17	4	-0.565638	0.00704663	0.0432883	4.21031e-05	0.113445
18	4	-0.838069	0.0069121	0.0809044	7.44254e-05	0.368362
19	4	-0.585369	0.00704663	0.0434046	4.21031e-05	0.113445
20	4	-0.698688	0.00685828	0.0408697	3.79997e-05	0.0975567
21	4	-0.701467	0.00703014	0.061888	5.89621e-05	0.223517
22	4	-0.794704	0.00685828	0.0413947	3.79997e-05	0.0975567
23	4	-0.573494	0.00706169	0.0397917	3.87434e-05	0.0956547
24	4	-0.4927	0.00690087	0.0587301	5.65013e-05	0.213013
25	4	-0.775453	0.00700686	0.0394262	3.7071e-05	0.0889511
26	4	-0.562144	0.0069237	0.0584163	5.58523e-05	0.206777
27	4	-0.686789	0.00696887	0.0383097	3.62515e-05	0.0859921
28	4	-0.931333	0.00690221	0.0513877	4.66332e-05	0.145053
29	4	-0.669702	0.00699947	0.0473282	4.50854e-05	0.131844
30	4	-0.533184	0.00691675	0.041973	4.0249e-05	0.107605
31	4	-0.650468	0.00704518	0.057351	5.51324e-05	0.194595
