StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-1.17727	0.00736998	0.0749552	7.03816e-05	0.289775
1	4	-1.51689	0.0074355	0.091077	8.27401e-05	0.393421
2	4	-1.21799	0.0073379	0.0441737	4.10871e-05	0.099631
3	4	-1.25625	0.00733765	0.0365768	3.38576e-05	0.0676601
4	4	-1.41279	0.00748914	0.0773257	7.16558e-05	0.290879
5	4	-1.28658	0.00731332	0.0304139	2.79538e-05	0.0464294
6	4	-1.36499	0.00749104	0.0553574	5.16131e-05	0.150851
7	4	-1.20309	0.00748914	0.075342	7.16558e-05	0.290879
8	4	-1.3671	0.00738819	0.0566365	5.20672e-05	0.15782
9	4	-1.33736	0.00732005	0.0647748	5.92164e-05	0.207947
10	4	-1.20823	0.00736998	0.0752473	7.03816e-05	0.289775
11	4	-1.32147	0.00734576	0.0630043	5.79137e-05	0.19751
12	4	-1.38138	0.00756893	0.080789	7.59547e-05	0.319968
13	4	-1.26813	0.00741438	0.0539752	5.04104e-05	0.146894
14	4	-1.20148	0.0074127	0.0696714	6.55995e-05	0.248848
15	4	-1.29113	0.00735345	0.0818585	7.56072e-05	0.335897
16	4	-1.20309	0.00748914	0.075342	7.16558e-05	0.290879
17	4	-1.36099	0.00738972	0.0422547	3.88829e-05	0.0879816
18	4	-1.26217	0.00744074	0.0528324	4.95552e-05	0.140948
19	4	-1.33973	0.00741096	0.074499	6.89319e-05	0.274897
20	4	-1.14909	0.00744219	0.0105981	1.00847e-05	0.0058355
21	4	-1.16662	0.0073379	0.0438895	4.10871e-05	0.099631
22	4	-1.16881	0.00748135	0.102867	9.81549e-05	0.54685
23	4	-1.20488	0.00733765	0.0363425	3.38576e-05	0.0676601
24	4	-1.29305	0.00741586	0.0423059	3.93973e-05	0.0896889
25	4	-1.31402	0.00729611	0.0290435	2.65408e-05	0.0420522
26	4	-1.30133	0.00744083	0.0265124	2.47473e-05	0.0351526
27	4	-1.49607	0.00727836	0.0731196	6.51866e-05	0.254879
28	4	-1.0977	0.0074127	0.0687638	6.55995e-05	0.248848
29	4	-1.26935	0.0073379	0.044458	4.10871e-05	0.099631
30	4	-1.41743	0.00749104	0.0557147	5.16131e-05	0.150851
31	4	-1.22691	0.00722963	0.0595834	5.45414e-05	0.180853
