StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-0.941017	0.00719818	0.0263653	2.49206e-05	0.0380903
1	4	-1.03654	0.00729449	0.0646132	6.11323e-05	0.223174
2	4	-1.03165	0.00718148	0.0474864	4.42598e-05	0.120701
3	4	-1.20064	0.00725467	0.0589359	5.43141e-05	0.178113
4	4	-1.14982	0.00718151	0.0241722	2.21935e-05	0.0303506
5	4	-1.24133	0.00727836	0.0708635	6.51866e-05	0.254879
6	4	-1.10871	0.00724701	0.039417	3.67112e-05	0.0815476
7	4	-1.14126	0.00725137	0.0870369	8.07773e-05	0.394262
8	4	-1.02448	0.00722963	0.0580743	5.45414e-05	0.180853
9	4	-1.31011	0.00731853	0.0626193	5.74272e-05	0.195654
10	4	-1.07681	0.00719558	0.0603159	5.60037e-05	0.192488
11	4	-1.27173	0.00725467	0.059462	5.43141e-05	0.178113
12	4	-1.17561	0.00724552	0.0544892	5.0311e-05	0.153214
13	4	-1.26042	0.00731281	0.0807624	7.44665e-05	0.329471
14	4	-1.10843	0.00727073	0.051742	4.83496e-05	0.140522
15	4	-1.22511	0.00727987	0.0594709	5.48291e-05	0.180251
16	4	-1.07587	0.00730522	0.0595016	5.60962e-05	0.187371
17	4	-1.26613	0.0073277	0.0825025	7.61716e-05	0.34333
18	4	-1.08597	0.00721368	0.0668311	6.21367e-05	0.235761
19	4	-1.23853	0.0073379	0.0442874	4.10871e-05	0.099631
20	4	-1.18289	0.00729286	0.0679121	6.30564e-05	0.237548
21	4	-1.28499	0.00729286	0.0687847	6.30564e-05	0.237548
22	4	-1.12489	0.00724552	0.0541412	5.0311e-05	0.153214
23	4	-1.16959	0.00724701	0.0397218	3.67112e-05	0.0815476
24	4	-1.19655	0.00722963	0.059357	5.45414e-05	0.180853
25	4	-1.2375	0.00723709	0.0786158	7.19422e-05	0.313984
26	4	-1.1426	0.00722177	0.0320087	2.95803e-05	0.0533161
27	4	-1.25043	0.00726789	0.0813782	7.46665e-05	0.335349
28	4	-1.21615	0.007222	0.0412564	3.77762e-05	0.0869464
29	4	-1.28764	0.00722963	0.0600363	5.45414e-05	0.180853
30	4	-1.26307	0.00720473	0.0610845	5.54719e-05	0.18837
31	4	-1.22691	0.00722963	0.0595834	5.45414e-05	0.180853
