StripNum	fit_point	intercept	slope	error_intercept	error_slope	ChiSquare	in Channel vs MeV graph
0	4	-0.776304	0.00681234	0.0544597	4.97793e-05	0.169673
1	4	-0.416326	0.00679156	0.0404172	3.86734e-05	0.103041
2	4	-0.817103	0.00683461	0.0526924	4.80616e-05	0.157137
3	4	-0.520481	0.00683461	0.0506343	4.80616e-05	0.157137
4	4	-0.61794	0.00682043	0.0567716	5.30668e-05	0.192364
5	4	-0.41028	0.00679955	0.0466026	4.4682e-05	0.137221
6	4	-0.652269	0.00681904	0.0686142	6.38273e-05	0.278384
7	4	-0.432844	0.00679144	0.0285829	2.72867e-05	0.0512999
8	4	-0.777637	0.00679156	0.0424466	3.86734e-05	0.103041
9	4	-0.659666	0.00679685	0.0704137	6.52232e-05	0.292592
10	4	-0.897206	0.0068797	0.0229974	2.08941e-05	0.0293127
11	4	-0.702271	0.00684135	0.067817	6.28689e-05	0.26833
12	4	-0.799208	0.00681367	0.0412857	3.76307e-05	0.0969281
13	4	-0.606464	0.00679828	0.0572311	5.34054e-05	0.196098
14	4	-0.58926	0.0068869	0.0302762	2.86875e-05	0.0551411
15	4	-0.644535	0.00679828	0.0575261	5.34054e-05	0.196098
16	4	-0.807535	0.00683461	0.052626	4.80616e-05	0.157137
17	4	-0.650193	0.00679019	0.0561168	5.19954e-05	0.186324
18	4	-0.738071	0.00690221	0.0500986	4.66332e-05	0.145053
19	4	-0.608555	0.00685702	0.049867	4.69223e-05	0.148799
20	4	-0.884083	0.00683461	0.0531574	4.80616e-05	0.157137
21	4	-0.625648	0.00684135	0.0671222	6.28689e-05	0.26833
22	4	-0.725196	0.00683591	0.0404889	3.73903e-05	0.0950719
23	4	-0.789815	0.00682043	0.0580912	5.30668e-05	0.192364
24	4	-0.62009	0.00687261	0.032742	3.08304e-05	0.0639518
25	4	-0.633244	0.00681234	0.0534282	4.97793e-05	0.169673
26	4	-0.884083	0.00683461	0.0531574	4.80616e-05	0.157137
27	4	-0.560729	0.00681367	0.0399862	3.76307e-05	0.0969281
28	4	-0.692713	0.00683461	0.0518291	4.80616e-05	0.157137
29	4	-0.749228	0.00679828	0.0583377	5.34054e-05	0.196098
30	4	-0.766766	0.00681234	0.054391	4.97793e-05	0.169673
31	4	-0.595095	0.00681234	0.0531532	4.97793e-05	0.169673
